10866,2010-09-30 08:01,2011-04-21 03:11,2010-09-30 08:03,2011-04-21 03:11,348,4000
10867,2011-03-25 08:04,2011-08-11 05:41,2011-03-25 08:04,2011-08-11 05:41,345,4024
10868,2011-05-10 03:06,2011-05-21 14:04,2011-05-10 03:08,2011-05-21 14:06,370,4045
10869,2011-02-07 17:03,2011-08-06 07:15,2011-02-07 17:04,2011-08-06 07:16,318,4029
10870,2010-03-24 01:09,2011-03-18 04:26,2010-03-24 01:10,2011-03-18 04:27,361,4022
10871,2011-05-22 04:20,2011-08-11 01:36,2011-05-22 04:22,2011-08-11 01:37,357,4072
10872,2011-09-04 03:03,2011-09-20 17:56,2011-09-04 03:04,2011-09-20 17:58,319,4085
10873,2010-06-01 02:28,2010-09-13 15:49,2010-06-01 02:29,2010-09-13 15:50,343,4091
10874,2010-12-12 12:24,2011-07-02 06:58,2010-12-12 12:24,2011-07-02 06:59,330,4009
10875,2010-06-25 03:29,2011-05-20 05:28,2010-06-25 03:29,2011-05-20 05:29,378,4016
10876,2011-04-27 03:31,2011-08-29 21:24,2011-04-27 03:32,2011-08-29 21:24,363,4078
10877,2011-07-08 01:56,2011-08-29 23:45,2011-07-08 01:58,2011-08-29 23:47,364,4079
10878,2011-03-03 12:26,2011-05-03 20:22,2011-03-03 12:28,2011-05-03 20:22,324,4091
10879,2010-12-28 06:20,2011-06-12 15:30,2010-12-28 06:21,2011-06-12 15:30,363,4010
10880,2011-06-07 01:44,2011-07-23 14:19,2011-06-07 01:46,2011-07-23 14:19,314,4076
10881,2010-01-15 03:26,2010-04-19 10:10,2010-01-15 03:27,2010-04-19 10:11,373,4061
10882,2011-03-09 18:20,2011-09-21 02:48,2011-03-09 18:20,2011-09-21 02:50,371,4016
10883,2011-05-24 23:38,2011-08-21 22:35,2011-05-24 23:39,2011-08-21 22:35,374,4089
10884,2011-03-08 19:49,2011-09-25 12:25,2011-03-08 19:50,2011-09-25 12:25,330,4058
10885,2010-11-08 11:50,2011-02-27 08:27,2010-11-08 11:51,2011-02-27 08:27,378,4003
10886,2011-01-23 09:15,2011-03-02 03:26,2011-01-23 09:15,2011-03-02 03:27,334,4006
10887,2010-07-09 07:39,2010-09-13 16:05,2010-07-09 07:40,2010-09-13 16:07,366,4068
10888,2011-08-05 23:03,2011-08-24 20:11,2011-08-05 23:03,2011-08-24 20:12,371,4089
10889,2010-07-30 05:22,2010-08-24 19:19,2010-07-30 05:22,2010-08-24 19:21,326,4004
10890,2011-03-27 22:32,2011-06-24 05:43,2011-03-27 22:32,2011-06-24 05:43,301,4057
10891,2011-01-10 23:51,2011-06-01 04:35,2011-01-10 23:51,2011-06-01 04:36,333,4002
10892,2010-08-12 22:39,2011-04-20 07:19,2010-08-12 22:41,2011-04-20 07:20,312,4078
10893,2011-01-31 11:35,2011-02-27 08:13,2011-01-31 11:36,2011-02-27 08:15,325,4022
10894,2011-02-14 05:49,2011-04-20 05:41,2011-02-14 05:49,2011-04-20 05:43,300,4057
10895,2010-09-11 12:31,2011-03-17 00:13,2010-09-11 12:31,2011-03-17 00:14,336,4020
10896,2011-03-25 16:32,2011-05-31 06:36,2011-03-25 16:32,2011-05-31 06:37,303,4043
10897,2011-03-26 17:52,2011-06-19 12:40,2011-03-26 17:52,2011-06-19 12:41,318,4026
10898,2011-06-26 11:18,2011-08-09 12:44,2011-06-26 11:18,2011-08-09 12:44,337,4036
10899,2010-11-26 05:26,2011-06-13 18:57,2010-11-26 05:28,2011-06-13 18:58,338,4023
10900,2010-11-12 23:32,2011-09-17 06:58,2010-11-12 23:33,2011-09-17 06:59,306,4079
10901,2011-08-13 19:37,2011-09-16 12:45,2011-08-13 19:39,2011-09-16 12:45,364,4038
10902,2010-04-11 06:17,2011-02-17 11:18,2010-04-11 06:18,2011-02-17 11:19,332,4048
10903,2010-12-26 00:08,2011-05-29 18:58,2010-12-26 00:08,2011-05-29 18:58,341,4033
10904,2010-04-16 22:03,2010-12-30 14:52,2010-04-16 22:04,2010-12-30 14:53,348,4089
10905,2010-07-13 00:20,2011-05-12 13:30,2010-07-13 00:21,2011-05-12 13:31,352,4029
10906,2011-05-26 20:08,2011-09-02 07:58,2011-05-26 20:09,2011-09-02 07:59,353,4068
10907,2010-01-14 09:26,2010-06-11 00:22,2010-01-14 09:27,2010-06-11 00:24,375,4039
10908,2011-02-28 02:57,2011-04-06 16:54,2011-02-28 02:57,2011-04-06 16:55,335,4032
10909,2011-06-14 18:50,2011-06-26 19:44,2011-06-14 18:51,2011-06-26 19:46,374,4099
10910,2010-06-23 09:38,2011-06-11 05:25,2010-06-23 09:38,2011-06-11 05:26,351,4073
10911,2010-10-20 06:43,2011-07-04 15:06,2010-10-20 06:44,2011-07-04 15:06,309,4011
10912,2011-05-25 06:42,2011-07-30 06:13,2011-05-25 06:42,2011-07-30 06:15,328,4047
10913,2010-05-08 13:37,2010-06-09 23:56,2010-05-08 13:37,2010-06-09 23:58,376,4037
10914,2011-02-24 04:54,2011-08-15 19:03,2011-02-24 04:54,2011-08-15 19:03,370,4085
10915,2011-07-16 23:40,2011-09-07 03:45,2011-07-16 23:41,2011-09-07 03:46,354,4071
10916,2011-05-01 03:47,2011-07-10 10:22,2011-05-01 03:47,2011-07-10 10:23,345,4070
10917,2010-10-21 09:20,2011-08-31 03:54,2010-10-21 09:20,2011-08-31 03:55,312,4090
10918,2011-09-20 08:15,2011-09-28 22:55,2011-09-20 08:16,2011-09-28 22:56,307,4028
10919,2011-02-06 22:21,2011-05-03 19:46,2011-02-06 22:21,2011-05-03 19:47,328,4040
10920,2011-05-26 15:50,2011-07-19 17:47,2011-05-26 15:52,2011-07-19 17:48,301,4012
10921,2010-11-27 19:34,2011-03-22 16:30,2010-11-27 19:35,2011-03-22 16:30,338,4052
10922,2011-01-07 22:20,2011-07-27 22:25,2011-01-07 22:21,2011-07-27 22:26,317,4009
10923,2011-06-01 17:48,2011-07-14 05:15,2011-06-01 17:49,2011-07-14 05:16,371,4008
10924,2010-04-02 00:52,2011-06-24 15:04,2010-04-02 00:52,2011-06-24 15:05,345,4023
10925,2010-04-24 13:45,2011-03-09 12:50,2010-04-24 13:45,2011-03-09 12:51,305,4000
10926,2011-03-20 05:27,2011-04-28 22:57,2011-03-20 05:27,2011-04-28 22:58,373,4046
10927,2011-03-31 23:40,2011-07-16 00:20,2011-03-31 23:40,2011-07-16 00:20,304,4064
10928,2010-12-02 03:37,2011-02-21 23:19,2010-12-02 03:39,2011-02-21 23:20,324,4055
10929,2011-09-26 10:41,2011-09-29 05:32,2011-09-26 10:42,2011-09-29 05:33,368,4055
10930,2011-07-09 17:35,2011-08-16 15:37,2011-07-09 17:37,2011-08-16 15:39,304,4036
10931,2010-08-10 08:52,2010-09-29 20:43,2010-08-10 08:53,2010-09-29 20:43,379,4023
10932,2011-01-03 08:14,2011-07-24 15:04,2011-01-03 08:15,2011-07-24 15:05,362,4025
10933,2010-12-18 17:12,2011-03-04 16:44,2010-12-18 17:12,2011-03-04 16:46,341,4031
10934,2010-05-30 15:10,2011-01-17 17:58,2010-05-30 15:12,2011-01-17 18:00,339,4029
10935,2011-09-22 18:17,2011-09-24 13:35,2011-09-22 18:18,2011-09-24 13:35,334,4063
10936,2010-02-26 00:53,2010-08-13 04:44,2010-02-26 00:54,2010-08-13 04:44,342,4022
10937,2011-07-24 14:13,2011-08-13 15:59,2011-07-24 14:14,2011-08-13 16:00,374,4034
10938,2011-05-28 11:52,2011-06-29 22:56,2011-05-28 11:53,2011-06-29 22:56,368,4086
10939,2011-08-27 14:34,2011-08-28 22:10,2011-08-27 14:35,2011-08-28 22:11,336,4034
10940,2011-02-24 15:18,2011-04-20 06:29,2011-02-24 15:19,2011-04-20 06:30,357,4001
10941,2010-02-26 00:56,2010-03-07 13:42,2010-02-26 00:57,2010-03-07 13:42,326,4034
10942,2010-07-25 04:28,2011-06-05 06:47,2010-07-25 04:28,2011-06-05 06:48,363,4007
10943,2011-09-19 06:32,2011-09-26 05:57,2011-09-19 06:32,2011-09-26 05:58,331,4031
10944,2010-07-09 14:22,2010-08-22 15:53,2010-07-09 14:23,2010-08-22 15:54,304,4057
10945,2010-10-04 05:54,2010-11-16 19:30,2010-10-04 05:55,2010-11-16 19:31,309,4016
10946,2011-09-01 23:10,2011-09-13 11:54,2011-09-01 23:10,2011-09-13 11:55,324,4093
10947,2010-05-21 07:52,2010-09-28 19:30,2010-05-21 07:54,2010-09-28 19:30,379,4001
10948,2011-03-17 20:49,2011-06-23 03:56,2011-03-17 20:51,2011-06-23 03:57,344,4068
10949,2010-07-29 16:19,2011-03-06 02:20,2010-07-29 16:20,2011-03-06 02:20,318,4058
10950,2010-06-01 20:32,2010-09-12 10:55,2010-06-01 20:33,2010-09-12 10:56,358,4021
10951,2010-12-11 05:07,2011-06-12 10:54,2010-12-11 05:09,2011-06-12 10:55,319,4094
10952,2011-02-24 13:41,2011-05-17 23:57,2011-02-24 13:42,2011-05-17 23:57,315,4009
10953,2010-04-19 08:26,2011-09-25 14:02,2010-04-19 08:26,2011-09-25 14:02,346,4053
10954,2010-11-21 07:02,2011-01-22 16:03,2010-11-21 07:03,2011-01-22 16:04,353,4015
10955,2010-10-12 17:27,2011-04-02 08:43,2010-10-12 17:28,2011-04-02 08:43,363,4080
10956,2010-09-15 02:15,2011-01-24 17:24,2010-09-15 02:17,2011-01-24 17:25,360,4079
10957,2011-07-07 07:58,2011-09-28 02:50,2011-07-07 08:00,2011-09-28 02:50,359,4056
10958,2011-02-27 11:27,2011-06-17 06:59,2011-02-27 11:28,2011-06-17 06:59,355,4079
10959,2010-07-02 19:12,2011-08-07 07:56,2010-07-02 19:12,2011-08-07 07:56,346,4081
10960,2010-08-06 21:51,2010-08-08 13:47,2010-08-06 21:52,2010-08-08 13:48,336,4001
10961,2011-01-14 04:45,2011-05-24 01:56,2011-01-14 04:45,2011-05-24 01:56,347,4023
10962,2011-02-04 13:46,2011-08-01 08:57,2011-02-04 13:47,2011-08-01 08:59,335,4096
10963,2010-02-04 01:57,2011-03-20 12:40,2010-02-04 01:58,2011-03-20 12:40,332,4074
10964,2011-07-12 13:59,2011-08-02 21:08,2011-07-12 14:00,2011-08-02 21:09,372,4030
10965,2011-03-17 10:21,2011-06-14 08:58,2011-03-17 10:21,2011-06-14 09:00,378,4049
10966,2010-09-02 04:34,2011-02-25 09:24,2010-09-02 04:36,2011-02-25 09:25,326,4005
10967,2010-12-21 12:20,2011-04-06 11:16,2010-12-21 12:20,2011-04-06 11:17,304,4078
10968,2011-01-05 17:21,2011-06-22 10:40,2011-01-05 17:21,2011-06-22 10:41,365,4000
10969,2011-08-03 04:21,2011-08-04 06:38,2011-08-03 04:22,2011-08-04 06:38,372,4086
10970,2010-05-17 21:00,2010-08-03 18:54,2010-05-17 21:02,2010-08-03 18:54,308,4076
10971,2010-12-12 06:51,2011-02-11 21:29,2010-12-12 06:52,2011-02-11 21:30,337,4045
10972,2011-05-11 07:30,2011-08-03 20:22,2011-05-11 07:32,2011-08-03 20:23,343,4004
10973,2011-02-08 22:51,2011-09-17 21:53,2011-02-08 22:52,2011-09-17 21:55,368,4075
10974,2010-09-03 21:38,2010-12-17 14:52,2010-09-03 21:39,2010-12-17 14:53,358,4046
10975,2010-09-15 15:09,2010-09-29 15:08,2010-09-15 15:09,2010-09-29 15:09,304,4063
10976,2011-04-03 14:44,2011-05-22 20:58,2011-04-03 14:46,2011-05-22 20:59,343,4011
10977,2011-08-08 16:26,2011-09-06 23:53,2011-08-08 16:26,2011-09-06 23:53,350,4077
10978,2010-10-30 13:03,2011-01-29 08:15,2010-10-30 13:04,2011-01-29 08:17,328,4049
10979,2011-07-27 14:16,2011-09-22 00:01,2011-07-27 14:17,2011-09-22 00:02,360,4008
10980,2010-08-31 14:53,2011-03-23 13:48,2010-08-31 14:54,2011-03-23 13:48,336,4097
10981,2011-09-29 05:24,2011-09-30 15:45,2011-09-29 05:25,2011-09-30 15:47,335,4045
10982,2010-08-17 03:47,2011-01-12 19:44,2010-08-17 03:48,2011-01-12 19:44,309,4058
10983,2011-01-14 21:30,2011-08-31 00:53,2011-01-14 21:31,2011-08-31 00:54,375,4036
10984,2010-11-07 21:36,2011-04-20 23:17,2010-11-07 21:37,2011-04-20 23:18,370,4084
10985,2010-10-21 02:03,2011-02-05 17:50,2010-10-21 02:04,2011-02-05 17:50,304,4061
10986,2011-08-11 07:42,2011-09-06 08:51,2011-08-11 07:42,2011-09-06 08:51,370,4053
10987,2010-02-17 16:40,2010-11-11 08:15,2010-02-17 16:40,2010-11-11 08:15,329,4018
10988,2010-11-18 09:56,2011-08-03 15:12,2010-11-18 09:56,2011-08-03 15:13,360,4001
10989,2010-09-10 04:53,2010-09-17 05:32,2010-09-10 04:54,2010-09-17 05:32,333,4075
10990,2010-04-21 21:41,2010-06-12 22:11,2010-04-21 21:43,2010-06-12 22:11,347,4093
10991,2010-09-18 16:08,2011-06-08 15:12,2010-09-18 16:08,2011-06-08 15:12,339,4013
10992,2011-07-21 04:26,2011-09-09 17:29,2011-07-21 04:26,2011-09-09 17:30,361,4008
10993,2011-02-12 11:07,2011-07-21 02:25,2011-02-12 11:08,2011-07-21 02:26,374,4047
10994,2011-03-19 18:37,2011-03-21 10:35,2011-03-19 18:39,2011-03-21 10:36,340,4067
10995,2010-11-18 10:50,2011-02-07 10:14,2010-11-18 10:51,2011-02-07 10:16,378,4079
10996,2011-02-15 01:19,2011-06-15 12:06,2011-02-15 01:20,2011-06-15 12:07,308,4064
10997,2011-05-08 06:03,2011-08-05 23:16,2011-05-08 06:05,2011-08-05 23:16,344,4034
10998,2011-08-17 12:16,2011-09-24 22:44,2011-08-17 12:17,2011-09-24 22:46,330,4050
10999,2011-03-22 03:24,2011-03-26 21:30,2011-03-22 03:24,2011-03-26 21:32,339,4073
11000,2010-05-23 07:47,2011-04-24 11:59,2010-05-23 07:48,2011-04-24 12:00,336,4037
11001,2011-01-24 19:00,2011-08-11 09:13,2011-01-24 19:00,2011-08-11 09:13,310,4040
11002,2011-06-12 08:55,2011-08-21 08:46,2011-06-12 08:57,2011-08-21 08:47,354,4059
11003,2011-06-27 23:39,2011-09-23 21:07,2011-06-27 23:39,2011-09-23 21:07,370,4011
11004,2010-12-05 08:24,2011-04-01 22:56,2010-12-05 08:25,2011-04-01 22:57,349,4029
11005,2010-06-28 09:56,2011-05-14 18:51,2010-06-28 09:58,2011-05-14 18:51,379,4060
11006,2010-03-13 22:24,2011-02-08 23:28,2010-03-13 22:25,2011-02-08 23:28,371,4039
11007,2010-08-20 14:47,2010-09-11 19:30,2010-08-20 14:48,2010-09-11 19:31,336,4083
11008,2011-04-13 15:47,2011-05-29 08:43,2011-04-13 15:48,2011-05-29 08:44,316,4021
11009,2011-09-26 14:17,2011-09-29 17:45,2011-09-26 14:19,2011-09-29 17:46,355,4061
11010,2010-01-19 22:12,2010-09-06 22:12,2010-01-19 22:13,2010-09-06 22:13,314,4067
11011,2010-08-28 10:57,2010-10-27 14:16,2010-08-28 10:58,2010-10-27 14:17,352,4024
11012,2011-06-10 08:24,2011-08-21 04:57,2011-06-10 08:25,2011-08-21 04:57,319,4056
11013,2010-01-20 15:30,2010-08-15 19:49,2010-01-20 15:30,2010-08-15 19:49,332,4089
11014,2010-01-15 05:04,2011-07-14 10:16,2010-01-15 05:04,2011-07-14 10:18,363,4089
11015,2010-12-11 05:52,2011-08-02 06:31,2010-12-11 05:52,2011-08-02 06:32,355,4056
11016,2010-12-21 11:48,2011-07-02 18:26,2010-12-21 11:50,2011-07-02 18:26,300,4051
11017,2011-02-18 13:08,2011-05-08 15:43,2011-02-18 13:09,2011-05-08 15:43,345,4001
11018,2011-04-12 16:21,2011-09-28 11:37,2011-04-12 16:22,2011-09-28 11:38,365,4003
11019,2011-09-10 08:58,2011-09-21 03:34,2011-09-10 08:59,2011-09-21 03:35,342,4039
11020,2011-09-08 09:16,2011-09-24 16:57,2011-09-08 09:17,2011-09-24 16:58,314,4021
11021,2011-02-16 00:52,2011-05-28 20:16,2011-02-16 00:53,2011-05-28 20:17,364,4079
11022,2010-06-22 12:09,2011-07-25 06:34,2010-06-22 12:10,2011-07-25 06:34,342,4026
11023,2011-07-03 03:42,2011-07-09 19:14,2011-07-03 03:43,2011-07-09 19:14,306,4078
11024,2010-01-15 14:45,2010-06-12 07:49,2010-01-15 14:46,2010-06-12 07:50,310,4043
11025,2010-11-17 23:49,2011-07-19 15:51,2010-11-17 23:50,2011-07-19 15:52,310,4069
11026,2010-08-12 14:59,2010-12-19 18:22,2010-08-12 15:00,2010-12-19 18:24,369,4031
11027,2010-04-17 03:46,2010-06-05 07:51,2010-04-17 03:48,2010-06-05 07:53,375,4082
11028,2010-12-07 00:13,2011-06-11 17:01,2010-12-07 00:14,2011-06-11 17:02,331,4052
11029,2010-05-16 03:17,2011-05-20 02:25,2010-05-16 03:18,2011-05-20 02:26,335,4053
11030,2010-05-12 15:13,2010-07-06 05:24,2010-05-12 15:15,2010-07-06 05:25,374,4040
11031,2010-05-27 23:44,2011-09-30 19:36,2010-05-27 23:45,2011-09-30 19:38,325,4080
11032,2011-08-07 08:42,2011-08-17 18:38,2011-08-07 08:44,2011-08-17 18:39,363,4040
11033,2011-02-22 21:15,2011-06-17 04:38,2011-02-22 21:15,2011-06-17 04:39,376,4083
11034,2010-12-15 00:51,2011-01-21 10:15,2010-12-15 00:52,2011-01-21 10:17,313,4009
11035,2011-04-06 01:36,2011-06-20 15:07,2011-04-06 01:37,2011-06-20 15:09,310,4064
11036,2011-02-28 14:55,2011-09-08 06:04,2011-02-28 14:56,2011-09-08 06:05,378,4082
11037,2010-12-18 15:58,2010-12-26 03:50,2010-12-18 15:58,2010-12-26 03:51,312,4098
11038,2010-08-28 17:29,2011-01-07 11:33,2010-08-28 17:31,2011-01-07 11:34,343,4068
11039,2011-02-07 11:05,2011-08-18 07:32,2011-02-07 11:05,2011-08-18 07:32,325,4093
11040,2010-12-28 19:04,2011-09-20 13:06,2010-12-28 19:05,2011-09-20 13:07,322,4021
11041,2010-04-15 07:08,2011-03-30 15:20,2010-04-15 07:08,2011-03-30 15:21,316,4080
11042,2010-06-20 08:41,2011-04-22 04:53,2010-06-20 08:43,2011-04-22 04:55,356,4082
11043,2010-07-02 19:57,2011-07-29 13:05,2010-07-02 19:58,2011-07-29 13:05,329,4083
11044,2011-03-27 11:50,2011-04-15 10:02,2011-03-27 11:51,2011-04-15 10:03,376,4006
11045,2010-12-21 17:39,2011-07-05 01:53,2010-12-21 17:40,2011-07-05 01:53,301,4036
11046,2010-12-06 07:18,2011-06-12 23:47,2010-12-06 07:19,2011-06-12 23:49,314,4082
11047,2011-07-31 21:26,2011-09-18 19:04,2011-07-31 21:26,2011-09-18 19:06,378,4045
11048,2010-12-02 05:47,2011-02-01 15:10,2010-12-02 05:48,2011-02-01 15:12,336,4057
11049,2010-07-14 19:08,2011-03-28 05:13,2010-07-14 19:09,2011-03-28 05:15,374,4057
11050,2010-06-13 23:42,2010-07-11 06:06,2010-06-13 23:43,2010-07-11 06:07,352,4059
11051,2011-02-09 08:26,2011-08-02 21:19,2011-02-09 08:27,2011-08-02 21:20,307,4039
11052,2010-11-27 11:36,2011-06-20 17:03,2010-11-27 11:36,2011-06-20 17:03,365,4086
11053,2011-09-12 03:55,2011-09-18 06:04,2011-09-12 03:55,2011-09-18 06:05,333,4034
11054,2011-04-02 13:52,2011-05-15 01:55,2011-04-02 13:52,2011-05-15 01:56,300,4082
11055,2011-06-10 22:03,2011-07-08 11:15,2011-06-10 22:05,2011-07-08 11:15,377,4046
11056,2010-07-13 00:08,2011-06-27 02:53,2010-07-13 00:08,2011-06-27 02:53,301,4074
11057,2011-09-16 10:12,2011-09-22 04:28,2011-09-16 10:13,2011-09-22 04:29,372,4054
11058,2011-04-13 00:10,2011-09-02 05:40,2011-04-13 00:12,2011-09-02 05:40,350,4067
11059,2010-09-09 14:48,2010-11-08 09:09,2010-09-09 14:49,2010-11-08 09:09,368,4067
11060,2011-02-11 14:37,2011-08-21 16:32,2011-02-11 14:39,2011-08-21 16:32,347,4093
11061,2010-10-13 11:30,2011-02-06 04:16,2010-10-13 11:30,2011-02-06 04:17,320,4064
11062,2011-03-26 03:35,2011-06-30 09:24,2011-03-26 03:35,2011-06-30 09:25,303,4066
11063,2010-08-31 16:20,2011-08-10 07:19,2010-08-31 16:20,2011-08-10 07:20,321,4028
11064,2011-01-17 20:42,2011-08-11 11:02,2011-01-17 20:43,2011-08-11 11:04,306,4090
11065,2010-08-28 02:18,2011-05-14 12:22,2010-08-28 02:18,2011-05-14 12:22,353,4050
11066,2010-07-14 02:33,2011-09-12 21:41,2010-07-14 02:33,2011-09-12 21:42,339,4018
11067,2010-01-11 04:33,2010-02-10 14:18,2010-01-11 04:34,2010-02-10 14:20,366,4073
11068,2011-08-21 09:34,2011-08-21 21:08,2011-08-21 09:35,2011-08-21 21:09,339,4076
11069,2010-07-27 06:32,2011-05-06 05:24,2010-07-27 06:33,2011-05-06 05:25,357,4087
11070,2011-03-22 12:52,2011-07-11 14:45,2011-03-22 12:52,2011-07-11 14:45,370,4020
11071,2011-08-24 02:31,2011-09-01 18:54,2011-08-24 02:31,2011-09-01 18:56,336,4036
11072,2010-08-19 00:32,2010-12-19 05:10,2010-08-19 00:32,2010-12-19 05:10,356,4021
11073,2010-01-09 16:00,2010-11-26 18:01,2010-01-09 16:01,2010-11-26 18:02,322,4015
11074,2010-07-12 04:52,2011-05-03 06:00,2010-07-12 04:53,2011-05-03 06:02,323,4032
11075,2011-07-03 02:03,2011-08-19 08:01,2011-07-03 02:03,2011-08-19 08:01,332,4006
11076,2011-04-25 05:05,2011-06-19 17:48,2011-04-25 05:05,2011-06-19 17:49,355,4061
11077,2011-03-26 21:12,2011-06-18 20:17,2011-03-26 21:14,2011-06-18 20:18,308,4018
11078,2010-12-01 23:27,2011-06-19 16:31,2010-12-01 23:27,2011-06-19 16:32,352,4030
11079,2010-02-05 19:57,2010-12-15 05:39,2010-02-05 19:57,2010-12-15 05:40,316,4089
11080,2011-07-26 17:53,2011-08-18 10:58,2011-07-26 17:54,2011-08-18 10:59,355,4052
11081,2011-08-29 17:44,2011-09-17 12:53,2011-08-29 17:45,2011-09-17 12:53,325,4019
11082,2010-04-25 14:48,2011-05-20 11:01,2010-04-25 14:48,2011-05-20 11:02,374,4035
11083,2011-06-23 07:52,2011-06-28 05:50,2011-06-23 07:52,2011-06-28 05:50,328,4092
11084,2010-12-01 00:17,2010-12-22 10:39,2010-12-01 00:18,2010-12-22 10:39,348,4014
11085,2011-05-06 00:47,2011-09-04 19:49,2011-05-06 00:48,2011-09-04 19:50,378,4085
11086,2010-07-14 20:24,2010-10-14 06:17,2010-07-14 20:25,2010-10-14 06:17,366,4041
11087,2010-10-23 06:44,2011-04-27 17:33,2010-10-23 06:46,2011-04-27 17:34,347,4092
11088,2010-12-20 14:35,2011-03-25 15:58,2010-12-20 14:35,2011-03-25 15:59,373,4066
11089,2010-02-19 07:49,2010-09-05 12:20,2010-02-19 07:51,2010-09-05 12:21,338,4095
11090,2010-11-06 06:37,2011-07-31 04:10,2010-11-06 06:38,2011-07-31 04:12,328,4031
11091,2010-09-29 04:07,2010-11-23 13:19,2010-09-29 04:08,2010-11-23 13:20,302,4096
11092,2010-12-22 15:38,2011-01-11 04:42,2010-12-22 15:39,2011-01-11 04:43,341,4007
11093,2010-09-03 02:59,2011-05-19 17:53,2010-09-03 03:00,2011-05-19 17:54,318,4078
11094,2010-02-04 07:51,2010-10-23 10:00,2010-02-04 07:52,2010-10-23 10:00,368,4073
11095,2011-06-14 00:35,2011-08-15 06:40,2011-06-14 00:36,2011-08-15 06:41,317,4015
11096,2010-09-23 02:59,2011-01-16 13:12,2010-09-23 02:59,2011-01-16 13:12,366,4052
11097,2010-07-22 02:37,2011-04-20 07:22,2010-07-22 02:38,2011-04-20 07:23,378,4024
11098,2011-09-27 16:44,2011-09-30 20:18,2011-09-27 16:44,2011-09-30 20:19,319,4057
11099,2010-07-02 10:15,2011-03-29 11:30,2010-07-02 10:16,2011-03-29 11:31,366,4047
11100,2011-02-08 02:13,2011-02-28 19:55,2011-02-08 02:14,2011-02-28 19:57,355,4064
11101,2011-09-27 05:31,2011-09-28 12:51,2011-09-27 05:33,2011-09-28 12:52,355,4043
11102,2011-05-27 21:36,2011-06-25 03:45,2011-05-27 21:38,2011-06-25 03:46,332,4096
11103,2010-10-28 01:10,2011-08-25 20:02,2010-10-28 01:11,2011-08-25 20:03,341,4048
11104,2011-01-27 23:38,2011-06-09 19:59,2011-01-27 23:39,2011-06-09 19:59,342,4062
11105,2010-05-06 01:19,2010-12-23 02:56,2010-05-06 01:21,2010-12-23 02:57,329,4022
11106,2010-07-25 09:40,2010-08-11 18:40,2010-07-25 09:41,2010-08-11 18:41,323,4095
11107,2010-07-01 15:12,2011-01-07 06:47,2010-07-01 15:12,2011-01-07 06:48,322,4094
11108,2010-06-06 04:39,2010-11-18 07:54,2010-06-06 04:39,2010-11-18 07:56,308,4001
11109,2010-09-22 21:37,2011-04-16 17:18,2010-09-22 21:38,2011-04-16 17:19,312,4052
11110,2011-03-25 11:04,2011-04-28 17:54,2011-03-25 11:06,2011-04-28 17:55,328,4091
11111,2011-08-18 10:29,2011-09-08 09:04,2011-08-18 10:31,2011-09-08 09:05,308,4091
11112,2010-12-16 09:29,2011-05-11 10:58,2010-12-16 09:29,2011-05-11 10:58,340,4031
11113,2010-08-15 20:57,2011-03-19 09:53,2010-08-15 20:58,2011-03-19 09:54,366,4056
11114,2011-03-02 12:52,2011-05-05 20:01,2011-03-02 12:53,2011-05-05 20:02,370,4028
11115,2010-12-12 11:19,2011-04-04 12:39,2010-12-12 11:19,2011-04-04 12:40,343,4025
11116,2010-03-10 13:50,2011-09-10 20:54,2010-03-10 13:51,2011-09-10 20:54,314,4054
11117,2011-03-06 13:30,2011-05-19 09:28,2011-03-06 13:31,2011-05-19 09:28,327,4047
11118,2010-10-23 05:37,2011-08-10 13:52,2010-10-23 05:37,2011-08-10 13:53,362,4027
11119,2010-10-02 11:05,2010-12-14 04:21,2010-10-02 11:05,2010-12-14 04:21,341,4042
11120,2010-04-12 20:22,2010-11-03 05:16,2010-04-12 20:23,2010-11-03 05:17,379,4055
11121,2010-09-24 04:39,2011-09-04 09:30,2010-09-24 04:40,2011-09-04 09:31,305,4068
11122,2010-03-29 07:51,2011-05-15 19:39,2010-03-29 07:52,2011-05-15 19:40,365,4008
11123,2010-11-30 22:04,2011-02-27 00:59,2010-11-30 22:04,2011-02-27 01:00,300,4043
11124,2011-04-09 01:26,2011-07-26 11:30,2011-04-09 01:27,2011-07-26 11:30,335,4087
11125,2010-10-01 03:36,2011-02-27 03:03,2010-10-01 03:37,2011-02-27 03:04,316,4006
11126,2011-05-08 03:28,2011-07-01 14:37,2011-05-08 03:30,2011-07-01 14:38,309,4056
11127,2011-04-28 00:01,2011-08-05 13:25,2011-04-28 00:03,2011-08-05 13:26,378,4099
11128,2011-04-17 14:34,2011-06-25 04:38,2011-04-17 14:35,2011-06-25 04:39,338,4018
11129,2011-08-20 12:35,2011-09-25 08:36,2011-08-20 12:36,2011-09-25 08:37,328,4065
11130,2010-02-09 22:36,2011-01-30 02:04,2010-02-09 22:37,2011-01-30 02:05,359,4053
11131,2011-08-23 01:32,2011-09-13 14:03,2011-08-23 01:32,2011-09-13 14:04,338,4089
11132,2011-04-11 11:41,2011-07-01 17:45,2011-04-11 11:42,2011-07-01 17:45,347,4022
11133,2010-11-22 16:07,2011-04-09 03:11,2010-11-22 16:07,2011-04-09 03:11,303,4041
11134,2011-02-16 04:28,2011-08-10 04:20,2011-02-16 04:30,2011-08-10 04:21,340,4034
